year,month,ym,sido_name,pm25_mean,pm10_mean,pm25_p90,pm10_p90,pm25_alert_days,pm10_alert_days
2022,7,2022-07,부산,11.216318785578746,18.87760910815939,15.323529411764707,24.705882352941178,0.0,0.0
2022,8,2022-08,부산,10.347248576850095,19.251423149905122,17.735294117647058,29.029411764705884,0.0,0.0
2022,9,2022-09,부산,9.858823529411763,19.638235294117642,13.755882352941182,27.367647058823536,0.0,0.0
2022,10,2022-10,부산,10.895635673624286,20.387096774193544,17.58823529411765,27.88235294117647,0.0,0.0
2022,11,2022-11,부산,18.67549019607843,32.30098039215686,28.691176470588236,43.92941176470588,1.0,0.0
2022,12,2022-12,부산,16.269449715370023,28.115749525616703,24.294117647058822,38.35294117647059,0.0,1.0
2023,1,2023-01,부산,20.808349146110054,36.38235294117648,37.529411764705884,70.32352941176471,4.0,0.0
2023,2,2023-02,부산,21.940126050420165,33.73109243697479,30.573529411764707,46.326470588235296,2.0,0.0
2023,3,2023-03,부산,23.3719165085389,56.91461100569259,36.11764705882353,102.26470588235294,4.0,4.0
2023,4,2023-04,부산,19.568627450980394,61.64901960784313,36.52058823529412,109.88823529411778,4.0,3.0
2023,5,2023-05,부산,17.20398481973435,33.151802656546494,26.529411764705884,48.73529411764706,1.0,1.0
2023,6,2023-06,부산,13.827450980392154,23.01666666666667,21.005882352941175,33.261764705882364,0.0,0.0
2023,7,2023-07,부산,12.468690702087285,19.81309297912713,21.264705882352942,29.323529411764707,0.0,0.0
2023,8,2023-08,부산,9.66698292220114,17.48576850094877,13.411764705882353,22.676470588235293,0.0,0.0
2023,9,2023-09,부산,9.08529411764706,17.22450980392157,12.861764705882361,21.847058823529416,0.0,0.0
2023,10,2023-10,부산,13.326375711574952,24.527514231499058,19.705882352941178,32.44117647058823,0.0,0.0
2023,11,2023-11,부산,15.248571428571429,25.97333333333334,20.942857142857147,35.47714285714286,0.0,0.0
2023,12,2023-12,부산,19.333640552995387,31.868202764976964,32.857142857142854,56.371428571428574,2.0,0.0
2024,1,2024-01,부산,18.54101382488479,28.292165898617515,29.142857142857142,41.51428571428571,0.0,0.0
2024,2,2024-02,부산,15.53469387755102,23.691836734693872,31.094285714285714,41.36857142857143,1.0,0.0
2024,3,2024-03,부산,18.653456221198162,38.542857142857144,28.0,64.22857142857143,1.0,0.0
2024,4,2024-04,부산,21.220000000000002,55.707619047619055,32.21714285714288,92.54571428571447,3.0,3.0
2024,5,2024-05,부산,13.667281105990783,28.013824884792623,18.942857142857143,38.91428571428571,0.0,0.0
2024,6,2024-06,부산,15.622857142857141,26.857142857142854,23.94857142857143,41.054285714285726,0.0,0.0
2024,7,2024-07,부산,8.058064516129031,15.711520737327188,11.8,20.65714285714286,0.0,0.0
2024,8,2024-08,부산,11.205529953917052,19.75852534562212,20.314285714285713,30.82857142857143,1.0,0.0
2024,9,2024-09,부산,7.799047619047619,15.562857142857144,13.957142857142859,22.382857142857144,0.0,0.0
2024,10,2024-10,부산,8.406072106261862,17.404174573055027,12.264705882352942,23.470588235294116,0.0,0.0
2024,11,2024-11,부산,11.356862745098038,20.281372549019604,15.69411764705883,28.91176470588236,0.0,0.0
2024,12,2024-12,부산,15.318785578747624,25.069259962049333,20.58823529411765,33.94117647058823,0.0,0.0
2025,1,2025-01,부산,,33.71726755218216,,62.970588235294116,,0.0
2025,2,2025-02,부산,,29.870798319327726,,46.28529411764706,,0.0
2025,3,2025-03,부산,,37.05407969639469,,60.294117647058826,,1.0
2025,4,2025-04,부산,,36.107843137254896,,48.691176470588246,,0.0
2025,5,2025-05,부산,,25.61764705882353,,37.14705882352941,,0.0
2025,6,2025-06,부산,,24.515686274509804,,35.03529411764706,,0.0
2025,7,2025-07,부산,,20.406072106261853,,31.147058823529413,,0.0
2025,8,2025-08,부산,,19.95161290322581,,25.794117647058822,,0.0
2025,9,2025-09,부산,,17.277450980392157,,22.920588235294115,,0.0
2025,10,2025-10,부산,,17.62333965844402,,22.705882352941178,,0.0
2025,11,2025-11,부산,,29.125714285714288,,43.93714285714286,,0.0
2025,12,2025-12,부산,,1.3566820276497695,,0.0,,0.0
2018,1,2018-01,서울,20.340777502067823,53.13234077750208,37.8974358974359,89.23076923076923,4.0,3.0
2018,2,2018-02,서울,20.309523809523814,54.83791208791208,33.738461538461536,76.46410256410256,2.0,0.0
2018,3,2018-03,서울,22.87510339123242,53.96856906534326,42.84615384615385,100.8974358974359,5.0,4.0
2018,4,2018-04,서울,25.075213675213675,54.743589743589745,39.03846153846154,84.02307692307693,6.0,2.0
2018,5,2018-05,서울,,44.89247311827957,,78.53846153846153,,1.0
2018,6,2018-06,서울,23.72222222222222,36.22393162393163,34.45897435897436,50.08461538461538,3.0,0.0
2018,7,2018-07,서울,15.995864350703062,25.01902398676592,26.846153846153847,39.30769230769231,0.0,0.0
2018,8,2018-08,서울,14.389578163771713,24.036393713813066,22.46153846153846,34.12820512820513,0.0,0.0
2018,9,2018-09,서울,9.712820512820514,20.257264957264965,16.77435897435898,34.73076923076923,0.0,0.0
2018,10,2018-10,서울,14.787427626137303,27.94292803970223,24.94871794871795,45.61538461538461,0.0,0.0
2018,11,2018-11,서울,28.581666666666667,52.08333333333334,44.7475,79.42000000000003,8.0,2.0
2018,12,2018-12,서울,24.491129032258065,43.97903225806452,40.725,60.525,6.0,0.0
2019,1,2019-01,서울,37.352419354838716,65.53870967741935,69.075,95.15,11.0,3.0
2019,2,2019-02,서울,35.57946428571429,57.68660714285715,57.175,83.435,12.0,0.0
2019,3,2019-03,서울,45.39435483870967,70.36612903225807,86.1,123.1,14.0,6.0
2019,4,2019-04,서울,21.153333333333325,42.88166666666666,33.030000000000015,63.35750000000003,3.0,1.0
2019,5,2019-05,서울,29.672580645161293,54.65322580645161,46.45,75.025,12.0,0.0
2019,6,2019-06,서울,19.409166666666668,29.375833333333333,29.177500000000002,38.627500000000005,2.0,0.0
2019,7,2019-07,서울,17.66774193548387,25.45483870967742,30.875,38.675,2.0,0.0
2019,8,2019-08,서울,16.13951612903226,25.502419354838707,24.25,34.9,0.0,0.0
2019,9,2019-09,서울,11.329166666666667,20.949166666666667,21.685000000000002,33.85,0.0,0.0
2019,10,2019-10,서울,14.033870967741938,28.898387096774194,22.5,37.05,0.0,0.0
2019,11,2019-11,서울,18.925833333333333,38.00666666666667,28.852500000000003,53.00250000000002,1.0,0.0
2019,12,2019-12,서울,27.226612903225806,40.724193548387106,43.775,60.35,8.0,0.0
2020,1,2020-01,서울,28.22258064516129,42.79032258064515,44.95,63.35,12.0,0.0
2020,2,2020-02,서울,27.847321428571433,42.03571428571429,51.285,69.14250000000001,8.0,0.0
2020,3,2020-03,서울,24.556451612903224,45.481451612903214,33.6,58.0,3.0,0.0
2020,4,2020-04,서울,20.214166666666667,44.417500000000004,29.310000000000002,62.68250000000001,1.0,0.0
2020,5,2020-05,서울,18.95967741935484,36.01774193548387,28.575,48.2,0.0,1.0
2020,6,2020-06,서울,20.47833333333333,36.95583333333333,27.042500000000008,49.8825,1.0,0.0
2020,7,2020-07,서울,13.462096774193549,21.45564516129032,24.9,37.325,1.0,0.0
2020,8,2020-08,서울,14.3758064516129,22.809677419354845,25.0,36.95,0.0,0.0
2020,9,2020-09,서울,9.723333333333334,17.7675,16.155,26.39,0.0,0.0
2020,10,2020-10,서울,15.608064516129035,30.45483870967742,25.875,52.2,1.0,0.0
2020,11,2020-11,서울,21.667500000000004,37.839999999999996,41.1025,63.21,7.0,0.0
2020,12,2020-12,서울,26.229032258064517,41.97903225806452,44.4,64.5,9.0,1.0
2021,1,2021-01,서울,21.290322580645157,38.62016129032257,33.85,59.175,2.0,1.0
2021,2,2021-02,서울,29.58303571428572,49.31517857142857,56.92000000000001,81.2875,10.0,0.0
2021,3,2021-03,서울,32.38548387096775,68.28387096774193,61.6,107.7,9.0,4.0
2021,4,2021-04,서울,18.850833333333334,43.324999999999996,32.485,74.18,2.0,0.0
2021,5,2021-05,서울,20.084677419354836,61.79435483870967,32.925,98.6,2.0,3.0
2021,6,2021-06,서울,19.58083333333333,33.805,29.845000000000002,51.7175,0.0,0.0
2021,7,2021-07,서울,15.64274193548387,25.03467741935484,24.05,34.25,0.0,0.0
2021,8,2021-08,서울,13.182258064516127,22.653225806451616,21.375,34.4,0.0,0.0
2021,9,2021-09,서울,7.4591666666666665,15.548333333333337,14.085,26.537500000000005,0.0,0.0
2021,10,2021-10,서울,13.399999999999999,27.690322580645166,20.15,38.35,0.0,0.0
2021,11,2021-11,서울,26.649166666666662,46.274166666666666,43.78500000000003,69.38750000000006,6.0,3.0
2021,12,2021-12,서울,23.10564516129032,39.625,43.75,61.7,6.0,0.0
2022,1,2022-01,서울,28.681451612903235,44.45,43.8,61.425,8.0,1.0
2022,2,2022-02,서울,25.65267857142857,40.85178571428572,47.53,69.085,5.0,0.0
2022,3,2022-03,서울,21.557258064516123,42.76935483870968,39.625,69.85,7.0,0.0
2022,4,2022-04,서울,22.295,46.53083333333333,35.25,69.0075,3.0,1.0
2022,5,2022-05,서울,17.365322580645163,35.21612903225806,24.15,46.0,1.0,0.0
2022,6,2022-06,서울,12.599166666666667,23.805833333333332,19.4125,34.535000000000004,0.0,0.0
2022,7,2022-07,서울,16.254838709677422,26.127419354838707,26.125,36.725,0.0,0.0
2022,8,2022-08,서울,11.449999999999998,21.143548387096775,17.7,28.55,0.0,0.0
2022,9,2022-09,서울,11.72,23.048333333333336,14.745000000000006,30.735000000000007,2.0,0.0
2022,10,2022-10,서울,13.89193548387097,25.72822580645161,23.45,41.125,1.0,0.0
2022,11,2022-11,서울,22.673333333333336,40.643333333333324,36.67,58.46,4.0,0.0
2022,12,2022-12,서울,19.4741935483871,38.316935483870964,32.75,46.925,2.0,1.0
2023,1,2023-01,서울,25.534677419354846,47.67016129032257,47.375,77.8,8.0,2.0
2023,2,2023-02,서울,29.892857142857142,46.32142857142857,56.08,70.9075,6.0,0.0
2023,3,2023-03,서울,30.808064516129033,69.57661290322581,50.575,99.725,12.0,3.0
2023,4,2023-04,서울,21.615000000000002,64.06416666666667,32.75250000000001,100.90250000000002,3.0,4.0
2023,5,2023-05,서울,18.225,39.810483870967744,30.2,57.5,0.0,1.0
2023,6,2023-06,서울,17.031666666666666,29.567500000000003,22.9575,36.88,0.0,0.0
2023,7,2023-07,서울,16.731451612903225,27.238709677419358,22.3,41.75,2.0,0.0
2023,8,2023-08,서울,13.357258064516131,22.004838709677415,23.425,33.8,0.0,0.0
2023,9,2023-09,서울,11.484166666666669,21.164166666666667,18.2525,31.485000000000003,0.0,0.0
2023,10,2023-10,서울,15.182258064516128,28.719354838709677,23.4,43.475,0.0,0.0
2023,11,2023-11,서울,16.96333333333333,31.48416666666667,27.677500000000006,46.07,1.0,0.0
2023,12,2023-12,서울,21.469354838709677,36.979032258064514,35.175,73.725,4.0,0.0
2024,1,2024-01,서울,24.47903225806451,36.684677419354834,41.65,59.825,7.0,0.0
2024,2,2024-02,서울,22.272321428571434,32.894642857142856,44.135000000000005,63.722500000000004,5.0,0.0
2024,3,2024-03,서울,21.566935483870967,50.54112903225807,36.325,90.85,4.0,2.0
2024,4,2024-04,서울,22.145000000000003,51.944166666666675,32.5525,86.14250000000001,2.0,2.0
2024,5,2024-05,서울,15.623387096774195,31.701612903225808,25.05,48.95,1.0,0.0
2024,6,2024-06,서울,18.062499999999996,32.11333333333333,27.93,44.525000000000006,1.0,0.0
2024,7,2024-07,서울,12.299999999999999,21.485483870967744,25.25,36.55,1.0,0.0
2024,8,2024-08,서울,16.328225806451613,25.257258064516126,23.7,37.15,0.0,0.0
2024,9,2024-09,서울,9.777500000000002,17.39666666666667,20.37,30.2925,0.0,0.0
2024,10,2024-10,서울,13.233870967741934,23.71451612903226,22.45,36.825,0.0,0.0
2024,11,2024-11,서울,16.716666666666665,29.894166666666667,23.52,41.1,1.0,0.0
2024,12,2024-12,서울,19.362096774193546,35.53064516129032,32.6,55.375,3.0,0.0
2025,1,2025-01,서울,,42.79032258064517,,59.325,,1.0
2025,2,2025-02,서울,,37.221428571428575,,65.5225,,0.0
2025,3,2025-03,서울,,54.780645161290316,,83.725,,2.0
2025,4,2025-04,서울,,41.00750000000001,,60.595,,0.0
2025,5,2025-05,서울,,34.07177419354839,,52.55,,0.0
2025,6,2025-06,서울,,30.165000000000006,,43.89,,0.0
2025,7,2025-07,서울,,22.808064516129033,,37.225,,0.0
2025,8,2025-08,서울,,20.64677419354839,,28.525,,0.0
2025,9,2025-09,서울,,18.295,,28.647500000000004,,0.0
2025,10,2025-10,서울,,17.578225806451616,,31.475,,0.0
2025,11,2025-11,서울,,40.0625,,57.14500000000003,,0.0
2025,12,2025-12,서울,,2.2169354838709676,,0.0,,0.0
2018,1,2018-01,세종,28.096774193548388,53.33870967741935,48.0,88.0,9.0,1.0
2018,2,2018-02,세종,26.053571428571427,50.732142857142854,43.15,69.75,6.0,0.0
2018,3,2018-03,세종,26.451612903225808,45.37096774193548,42.5,72.0,8.0,0.0
2018,4,2018-04,세종,22.966666666666665,54.5,33.150000000000006,88.80000000000001,2.0,0.0
2018,5,2018-05,세종,20.725806451612904,44.74193548387097,32.0,73.5,3.0,0.0
2018,6,2018-06,세종,20.3,34.677777777777784,33.400000000000006,51.0,2.0,0.0
2018,7,2018-07,세종,11.10483870967742,20.169354838709676,20.0,32.75,0.0,0.0
2018,8,2018-08,세종,12.475806451612904,23.717741935483872,19.75,33.75,0.0,0.0
2018,9,2018-09,세종,9.933333333333334,22.541666666666668,16.275,33.5,0.0,0.0
2018,10,2018-10,세종,13.637096774193548,30.008064516129032,23.0,44.75,0.0,0.0
2018,11,2018-11,세종,28.775,56.975,43.650000000000006,91.55000000000001,8.0,2.0
2018,12,2018-12,세종,30.919354838709676,54.61290322580645,54.0,92.0,13.0,2.0
2019,1,2019-01,세종,39.443548387096776,68.2258064516129,76.0,110.75,16.0,5.0
2019,2,2019-02,세종,41.36607142857143,64.01785714285714,67.9,93.4,16.0,2.0
2019,3,2019-03,세종,46.25806451612903,70.54838709677419,106.75,153.0,15.0,6.0
2019,4,2019-04,세종,19.383333333333333,40.25,25.725,57.050000000000004,0.0,0.0
2019,5,2019-05,세종,25.129032258064516,50.67741935483871,44.0,80.5,7.0,0.0
2019,6,2019-06,세종,19.641666666666666,33.80833333333333,28.3,49.45000000000001,1.0,0.0
2019,7,2019-07,세종,13.733870967741936,23.080645161290324,23.75,36.0,0.0,0.0
2019,8,2019-08,세종,15.935483870967742,27.024193548387096,22.75,36.25,1.0,0.0
2019,9,2019-09,세종,11.483333333333333,22.066666666666666,18.875,31.775,0.0,0.0
2019,10,2019-10,세종,16.919354838709676,32.225806451612904,27.0,44.0,0.0,0.0
2019,11,2019-11,세종,25.3,44.833333333333336,34.475,76.425,3.0,0.0
2019,12,2019-12,세종,32.12903225806452,46.63709677419355,59.25,75.0,11.0,0.0
2020,1,2020-01,세종,30.870967741935484,47.12096774193548,49.0,68.5,14.0,0.0
2020,2,2020-02,세종,27.955357142857142,43.839285714285715,52.4,74.75,7.0,0.0
2020,3,2020-03,세종,23.572580645161292,47.53225806451613,36.0,62.25,6.0,0.0
2020,4,2020-04,세종,17.75,43.99166666666667,25.925000000000004,65.6,1.0,0.0
2020,5,2020-05,세종,13.790322580645162,33.66935483870968,19.75,47.25,0.0,0.0
2020,6,2020-06,세종,16.183333333333334,32.68333333333333,25.35,56.325,0.0,0.0
2020,7,2020-07,세종,8.0,15.314516129032258,14.75,24.5,0.0,0.0
2020,8,2020-08,세종,11.169354838709678,20.451612903225808,18.25,29.0,0.0,0.0
2020,9,2020-09,세종,10.491666666666667,20.25,18.925000000000004,31.525000000000006,0.0,0.0
2020,10,2020-10,세종,19.798387096774192,34.91129032258065,36.0,54.0,4.0,0.0
2020,11,2020-11,세종,24.6,40.166666666666664,46.650000000000006,65.025,8.0,0.0
2020,12,2020-12,세종,28.29032258064516,44.233870967741936,46.5,67.0,11.0,0.0
2021,1,2021-01,세종,25.161290322580644,45.653225806451616,41.75,74.0,7.0,1.0
2021,2,2021-02,세종,26.946428571428573,47.25892857142857,49.45,76.325,10.0,0.0
2021,3,2021-03,세종,26.758064516129032,66.44354838709677,44.0,94.0,8.0,2.0
2021,4,2021-04,세종,15.108333333333333,40.6,25.475,63.725000000000016,0.0,0.0
2021,5,2021-05,세종,15.048387096774194,57.16129032258065,20.0,105.25,2.0,5.0
2021,6,2021-06,세종,15.925,31.108333333333334,24.5,45.525,0.0,0.0
2021,7,2021-07,세종,9.35483870967742,20.14516129032258,13.25,26.25,0.0,0.0
2021,8,2021-08,세종,9.451612903225806,21.29032258064516,13.75,31.0,0.0,0.0
2021,9,2021-09,세종,6.625,16.416666666666668,9.225000000000003,24.125,0.0,0.0
2021,10,2021-10,세종,15.10483870967742,27.532258064516128,26.25,40.25,0.0,0.0
2021,11,2021-11,세종,22.399999999999995,41.44666666666668,32.18,62.080000000000005,2.0,2.0
2021,12,2021-12,세종,25.051612903225802,43.08387096774193,44.6,66.4,9.0,0.0
2022,1,2022-01,세종,29.399999999999995,46.70967741935484,45.6,65.2,8.0,1.0
2022,2,2022-02,세종,26.20714285714286,43.6,52.38,74.10000000000001,7.0,0.0
2022,3,2022-03,세종,23.335483870967742,46.42580645161291,39.2,73.2,6.0,0.0
2022,4,2022-04,세종,16.973333333333336,40.766666666666666,25.12,54.300000000000004,0.0,1.0
2022,5,2022-05,세종,14.367741935483872,33.09032258064516,19.0,44.8,0.0,0.0
2022,6,2022-06,세종,10.726666666666667,23.746666666666663,18.040000000000003,36.54,0.0,0.0
2022,7,2022-07,세종,12.290322580645162,24.483870967741936,17.0,31.8,0.0,0.0
2022,8,2022-08,세종,7.780645161290322,19.24516129032258,11.6,25.4,0.0,0.0
2022,9,2022-09,세종,9.22,20.66,14.0,28.02,0.0,0.0
2022,10,2022-10,세종,14.348387096774191,27.961290322580645,25.2,43.0,0.0,0.0
2022,11,2022-11,세종,24.326666666666668,44.03333333333333,36.860000000000014,61.440000000000005,4.0,0.0
2022,12,2022-12,세종,22.720430107526884,39.18817204301075,31.0,53.666666666666664,3.0,0.0
2023,1,2023-01,세종,24.41935483870968,47.82795698924731,40.333333333333336,71.5,5.0,2.0
2023,2,2023-02,세종,33.125,53.26785714285713,58.7,85.85000000000001,10.0,1.0
2023,3,2023-03,세종,27.096774193548388,68.52688172043011,45.5,91.5,9.0,2.0
2023,4,2023-04,세종,19.55555555555556,70.17777777777776,31.116666666666678,142.25000000000006,3.0,4.0
2023,5,2023-05,세종,15.231182795698928,35.82795698924732,23.333333333333332,49.333333333333336,0.0,1.0
2023,6,2023-06,세종,13.455555555555556,26.04444444444444,18.033333333333335,32.11666666666667,0.0,0.0
2023,7,2023-07,세종,10.913978494623658,21.768817204301072,20.0,34.0,0.0,0.0
2023,8,2023-08,세종,11.387096774193546,21.387096774193548,18.166666666666668,32.166666666666664,0.0,0.0
2023,9,2023-09,세종,10.449999999999998,20.86111111111111,17.466666666666672,30.28333333333334,0.0,0.0
2023,10,2023-10,세종,15.881720430107526,29.478494623655916,27.333333333333332,42.166666666666664,0.0,0.0
2023,11,2023-11,세종,16.994444444444444,27.911111111111108,24.266666666666676,39.13333333333335,1.0,0.0
2023,12,2023-12,세종,24.451612903225808,38.21505376344086,45.333333333333336,71.16666666666667,7.0,0.0
2024,1,2024-01,세종,27.354838709677423,37.50537634408602,50.666666666666664,64.33333333333333,8.0,0.0
2024,2,2024-02,세종,24.797619047619055,33.714285714285715,44.43333333333334,56.78333333333334,7.0,0.0
2024,3,2024-03,세종,21.387096774193555,42.09139784946236,31.5,76.16666666666667,2.0,1.0
2024,4,2024-04,세종,19.41111111111111,46.36111111111111,30.666666666666668,70.41666666666667,2.0,2.0
2024,5,2024-05,세종,14.811827956989248,28.693548387096776,24.333333333333332,43.166666666666664,0.0,0.0
2024,6,2024-06,세종,15.566666666666666,28.394444444444446,20.883333333333333,36.783333333333346,0.0,0.0
2024,7,2024-07,세종,8.35483870967742,18.026881720430108,13.666666666666666,25.833333333333332,0.0,0.0
2024,8,2024-08,세종,13.172043010752688,,19.666666666666668,,0.0,
2024,9,2024-09,세종,9.35,17.494444444444447,16.349999999999998,26.650000000000002,0.0,0.0
2024,10,2024-10,세종,12.0752688172043,22.741935483870968,19.0,31.333333333333332,0.0,0.0
2024,11,2024-11,세종,17.172222222222224,27.816666666666663,26.083333333333336,39.41666666666667,0.0,0.0
2024,12,2024-12,세종,18.989247311827956,,30.5,,1.0,
2025,1,2025-01,세종,,38.381720430107535,,57.833333333333336,,0.0
2025,2,2025-02,세종,,32.08333333333333,,45.8,,0.0
2025,3,2025-03,세종,,47.16666666666667,,72.83333333333333,,1.0
2025,4,2025-04,세종,,37.122222222222234,,54.283333333333346,,0.0
2025,5,2025-05,세종,,29.419354838709673,,40.0,,0.0
2025,6,2025-06,세종,,28.166666666666664,,38.866666666666674,,0.0
2025,7,2025-07,세종,,18.182795698924732,,25.333333333333332,,0.0
2025,8,2025-08,세종,,12.505376344086022,,17.0,,0.0
2025,9,2025-09,세종,,10.755555555555555,,15.466666666666669,,0.0
2025,10,2025-10,세종,,17.317204301075268,,29.333333333333332,,0.0
2025,11,2025-11,세종,,40.5,,62.38333333333334,,0.0
2025,12,2025-12,세종,,2.365591397849462,,0.0,,0.0
2018,1,2018-01,울산,12.86527514231499,35.70161290322581,24.176470588235293,68.0625,0.0,0.0
2018,2,2018-02,울산,24.915966386554622,47.38392857142857,43.95294117647059,68.21875,7.0,0.0
2018,3,2018-03,울산,20.58633776091082,39.096774193548384,37.11764705882353,65.8125,4.0,0.0
2018,4,2018-04,울산,24.30392156862745,62.85,41.16470588235294,91.9375,7.0,2.0
2018,5,2018-05,울산,21.62239089184061,44.92741935483871,45.64705882352941,76.75,6.0,0.0
2018,6,2018-06,울산,25.42745098039216,37.59583333333333,44.870588235294115,59.225,10.0,0.0
2018,7,2018-07,울산,25.008960573476703,33.098671726755214,47.0,55.8235294117647,10.0,0.0
2018,8,2018-08,울산,12.374551971326163,24.017077798861482,19.055555555555557,32.94117647058823,0.0,0.0
2018,9,2018-09,울산,13.796296296296294,25.480392156862745,21.822222222222226,38.35294117647059,1.0,0.0
2018,10,2018-10,울산,17.08243727598566,30.578747628083494,30.055555555555557,48.11764705882353,1.0,0.0
2018,11,2018-11,울산,27.23518518518518,46.55882352941176,38.205555555555556,59.435294117647096,6.0,2.0
2018,12,2018-12,울산,19.43727598566308,35.12333965844402,34.166666666666664,64.6470588235294,3.0,0.0
2019,1,2019-01,울산,25.982078853046595,44.73434535104365,50.44444444444444,70.11764705882354,6.0,0.0
2019,2,2019-02,울산,24.07539682539683,45.30042016806722,38.63888888888889,68.49411764705883,6.0,0.0
2019,3,2019-03,울산,29.073476702508966,48.48576850094877,56.05555555555556,83.82352941176471,8.0,1.0
2019,4,2019-04,울산,18.76111111111111,40.17843137254901,27.294444444444448,61.85882352941177,0.0,0.0
2019,5,2019-05,울산,26.073476702508966,47.86717267552182,40.833333333333336,69.88235294117646,8.0,0.0
2019,6,2019-06,울산,22.333333333333336,33.08823529411765,41.51111111111111,55.21764705882353,5.0,0.0
2019,7,2019-07,울산,18.67562724014337,29.055028462998102,35.77777777777778,47.88235294117647,4.0,0.0
2019,8,2019-08,울산,18.123655913978496,30.282732447817835,23.055555555555557,39.0,2.0,0.0
2019,9,2019-09,울산,12.37962962962963,25.549019607843135,20.050000000000004,34.54117647058824,1.0,0.0
2019,10,2019-10,울산,10.637992831541219,27.21442125237192,14.722222222222221,36.588235294117645,0.0,1.0
2019,11,2019-11,울산,15.133333333333335,33.82745098039216,23.51666666666667,49.2,0.0,0.0
2019,12,2019-12,울산,19.80286738351255,32.9696394686907,33.05555555555556,48.470588235294116,1.0,0.0
2020,1,2020-01,울산,18.675627240143367,29.874762808349146,31.666666666666668,44.05882352941177,1.0,0.0
2020,2,2020-02,울산,19.095864661654133,31.265873015873016,32.363157894736844,48.32777777777778,2.0,0.0
2020,3,2020-03,울산,16.752122241086585,34.218637992831546,25.526315789473685,51.166666666666664,0.0,0.0
2020,4,2020-04,울산,16.542105263157893,35.81481481481482,23.610526315789475,46.83888888888889,1.0,0.0
2020,5,2020-05,울산,17.601018675721562,32.41218637992832,24.526315789473685,43.72222222222222,0.0,0.0
2020,6,2020-06,울산,18.214035087719303,31.388888888888893,28.957894736842103,45.70000000000001,0.0,0.0
2020,7,2020-07,울산,11.081494057724958,20.127240143369175,17.36842105263158,27.38888888888889,0.0,0.0
2020,8,2020-08,울산,17.282258064516128,28.56706281833616,29.4,42.63157894736842,3.0,0.0
2020,9,2020-09,울산,12.77777777777778,24.095000000000002,24.161904761904765,39.09,0.0,0.0
2020,10,2020-10,울산,13.990783410138249,29.033870967741937,21.0,36.45,1.0,0.0
2020,11,2020-11,울산,15.001587301587303,30.853333333333335,24.085714285714285,45.71,0.0,0.0
2020,12,2020-12,울산,16.460410557184755,28.279569892473116,28.136363636363637,43.19047619047619,1.0,0.0
2021,1,2021-01,울산,16.92815249266862,34.33947772657449,27.681818181818183,66.0,0.0,0.0
2021,2,2021-02,울산,20.547077922077925,35.67857142857142,35.22727272727273,54.042857142857144,3.0,0.0
2021,3,2021-03,울산,20.395894428152488,55.19047619047619,28.59090909090909,77.85714285714286,3.0,2.0
2021,4,2021-04,울산,16.624242424242425,38.014285714285705,26.6,66.7857142857143,1.0,0.0
2021,5,2021-05,울산,16.530791788856305,34.004608294930875,24.727272727272727,63.57142857142857,1.0,1.0
2021,6,2021-06,울산,17.483333333333338,27.982539682539684,28.19545454545455,45.042857142857144,0.0,0.0
2021,7,2021-07,울산,10.253665689149559,17.548387096774192,14.772727272727273,25.238095238095237,0.0,0.0
2021,8,2021-08,울산,11.256598240469208,19.68817204301076,16.90909090909091,30.19047619047619,0.0,0.0
2021,9,2021-09,울산,7.825757575757576,,12.813636363636368,,0.0,
2021,10,2021-10,울산,11.923753665689153,21.786482334869433,20.40909090909091,35.38095238095238,0.0,0.0
2021,11,2021-11,울산,17.469696969696972,32.46031746031746,26.640909090909094,52.838095238095235,2.0,0.0
2021,12,2021-12,울산,17.070381231671558,29.738863287250386,31.863636363636363,46.285714285714285,1.0,0.0
2022,1,2022-01,울산,18.45307917888563,29.40092165898618,35.36363636363637,48.76190476190476,4.0,0.0
2022,2,2022-02,울산,17.581168831168828,29.85544217687075,27.8,43.70476190476191,2.0,0.0
2022,3,2022-03,울산,20.554252199413483,39.04915514592933,36.68181818181818,66.85714285714286,5.0,0.0
2022,4,2022-04,울산,16.61060606060606,34.098412698412695,24.70909090909091,47.2952380952381,0.0,0.0
2022,5,2022-05,울산,18.719941348973606,34.006144393241165,25.5,44.42857142857143,2.0,0.0
2022,6,2022-06,울산,11.646969696969695,20.79047619047619,20.231818181818184,33.36190476190477,0.0,0.0
2022,7,2022-07,울산,11.635343618513323,18.95454545454546,17.52173913043478,25.772727272727273,0.0,0.0
2022,8,2022-08,울산,13.074333800841512,20.988269794721408,20.043478260869566,29.5,0.0,0.0
2022,9,2022-09,울산,11.773913043478258,23.696969696969695,15.452173913043485,31.28181818181819,1.0,0.0
2022,10,2022-10,울산,12.6507713884993,24.438416422287386,20.130434782608695,31.818181818181817,0.0,0.0
2022,11,2022-11,울산,19.498550724637674,34.650000000000006,32.05652173913043,49.831818181818186,1.0,0.0
2022,12,2022-12,울산,17.544179523141654,31.01319648093842,25.304347826086957,42.86363636363637,0.0,0.0
2023,1,2023-01,울산,20.995792426367462,37.72580645161291,36.43478260869565,69.63636363636364,4.0,0.0
2023,2,2023-02,울산,22.962732919254655,36.19967532467532,32.82173913043478,48.11363636363637,2.0,0.0
2023,3,2023-03,울산,23.973352033660593,58.86510263929618,35.69565217391305,98.22727272727273,4.0,2.0
